"Step","count3_medium_decoder_0 - token_accuracy","count3_medium_decoder_0 - token_accuracy__MIN","count3_medium_decoder_0 - token_accuracy__MAX"
"15200","0.08985351830720902","0.08985351830720902","0.08985351830720902"
"15300","0.09239909142255782","0.09239909142255782","0.09239909142255782"
"15400","0.09171875178813935","0.09171875178813935","0.09171875178813935"
"15500","0.09106120020151139","0.09106120020151139","0.09106120020151139"
"15600","0.09211263328790664","0.09211263328790664","0.09211263328790664"
"15700","0.09172200739383697","0.09172200739383697","0.09172200739383697"
"15800","0.09141927301883697","0.09141927301883697","0.09141927301883697"
"15900","0.09238281548023224","0.09238281548023224","0.09238281548023224"
"16000","0.0916113305091858","0.0916113305091858","0.0916113305091858"
"16100","0.09053060203790665","0.09053060203790665","0.09053060203790665"
"16200","0.09208659172058105","0.09208659172058105","0.09208659172058105"
"16300","0.0917936223745346","0.0917936223745346","0.0917936223745346"
"16400","0.09303711175918579","0.09303711175918579","0.09303711175918579"
"16500","0.09338216364383697","0.09338216364383697","0.09338216364383697"
"16600","0.09302083492279052","0.09302083492279052","0.09302083492279052"
"16700","0.09380859732627869","0.09380859732627869","0.09380859732627869"
"16800","0.09367187708616256","0.09367187708616256","0.09367187708616256"
"16900","0.09435547083616257","0.09435547083616257","0.09435547083616257"
"17000","0.09336914300918579","0.09336914300918579","0.09336914300918579"
"17100","0.09489909082651138","0.09489909082651138","0.09489909082651138"
"17200","0.09393880426883698","0.09393880426883698","0.09393880426883698"
"17300","0.09477539271116257","0.09477539271116257","0.09477539271116257"
"17400","0.09407226860523224","0.09407226860523224","0.09407226860523224"
"17500","0.09414713770151138","0.09414713770151138","0.09414713770151138"
"17600","0.09377604365348816","0.09377604365348816","0.09377604365348816"
"17700","0.09420898705720901","0.09420898705720901","0.09420898705720901"
"17800","0.09626627832651138","0.09626627832651138","0.09626627832651138"
"17900","0.09413737237453461","0.09413737237453461","0.09413737237453461"
"18000","0.0939420598745346","0.0939420598745346","0.0939420598745346"
"18100","0.0951497420668602","0.0951497420668602","0.0951497420668602"
"18200","0.09667317926883698","0.09667317926883698","0.09667317926883698"
"18300","0.09530924677848816","0.09530924677848816","0.09530924677848816"
"18400","0.09658854424953461","0.09658854424953461","0.09658854424953461"
"18500","0.09668620020151138","0.09668620020151138","0.09668620020151138"
"18600","0.09726237237453461","0.09726237237453461","0.09726237237453461"
"18700","0.09563151240348816","0.09563151240348816","0.09563151240348816"
"18800","0.09746093988418579","0.09746093988418579","0.09746093988418579"
"18900","0.0971907576918602","0.0971907576918602","0.0971907576918602"
"19000","0.09801758080720901","0.09801758080720901","0.09801758080720901"
"19100","0.09927409112453461","0.09927409112453461","0.09927409112453461"
"19200","0.09855469018220901","0.09855469018220901","0.09855469018220901"
"19300","0.09700521051883698","0.09700521051883698","0.09700521051883698"
"19400","0.09859700679779053","0.09859700679779053","0.09859700679779053"
"19500","0.0999544295668602","0.0999544295668602","0.0999544295668602"
"19600","0.09737304985523224","0.09737304985523224","0.09737304985523224"
"19700","0.10121094018220901","0.10121094018220901","0.10121094018220901"
"19800","0.09940429955720902","0.09940429955720902","0.09940429955720902"
"19900","0.10052734643220901","0.10052734643220901","0.10052734643220901"
"20000","0.10059570580720902","0.10059570580720902","0.10059570580720902"
"20100","0.1008105492591858","0.1008105492591858","0.1008105492591858"
"20200","0.10028320491313934","0.10028320491313934","0.10028320491313934"
"20300","0.10268554985523223","0.10268554985523223","0.10268554985523223"
"20400","0.10022461175918579","0.10022461175918579","0.10022461175918579"
"20500","0.10139323115348815","0.10139323115348815","0.10139323115348815"
"20600","0.10184570580720902","0.10184570580720902","0.10184570580720902"
"20700","0.10232096582651139","0.10232096582651139","0.10232096582651139"
"20800","0.1021712264418602","0.1021712264418602","0.1021712264418602"
"20900","0.10121744990348816","0.10121744990348816","0.10121744990348816"
"21000","0.10214518487453461","0.10214518487453461","0.10214518487453461"
"21100","0.1020800805091858","0.1020800805091858","0.1020800805091858"
"21200","0.1041699242591858","0.1041699242591858","0.1041699242591858"
"21300","0.10331054955720902","0.10331054955720902","0.10331054955720902"
"21400","0.10240560114383697","0.10240560114383697","0.10240560114383697"
"21500","0.1035612004995346","0.1035612004995346","0.1035612004995346"
"21600","0.10385742485523224","0.10385742485523224","0.10385742485523224"
"21700","0.10405924707651139","0.10405924707651139","0.10405924707651139"
"21800","0.1047493514418602","0.1047493514418602","0.1047493514418602"
"21900","0.10461588829755783","0.10461588829755783","0.10461588829755783"
"22000","0.10404297143220902","0.10404297143220902","0.10404297143220902"
"22100","0.10586263209581376","0.10586263209581376","0.10586263209581376"
"22200","0.10502929925918579","0.10502929925918579","0.10502929925918579"
"22300","0.10605143398046493","0.10605143398046493","0.10605143398046493"
"22400","0.1069856795668602","0.1069856795668602","0.1069856795668602"
"22500","0.10675455987453461","0.10675455987453461","0.10675455987453461"
"22600","0.10778646051883697","0.10778646051883697","0.10778646051883697"
"22700","0.10731445521116256","0.10731445521116256","0.10731445521116256"
"22800","0.10705729454755783","0.10705729454755783","0.10705729454755783"
"22900","0.10807291895151139","0.10807291895151139","0.10807291895151139"
"23000","0.1074186223745346","0.1074186223745346","0.1074186223745346"
"23100","0.1079394555091858","0.1079394555091858","0.1079394555091858"
"23200","0.10773112177848816","0.10773112177848816","0.10773112177848816"
"23300","0.10983073115348815","0.10983073115348815","0.10983073115348815"
"23400","0.10909830957651138","0.10909830957651138","0.10909830957651138"
"23500","0.10956054955720901","0.10956054955720901","0.10956054955720901"
"23600","0.10944987177848815","0.10944987177848815","0.10944987177848815"
"23700","0.11130859553813935","0.11130859553813935","0.11130859553813935"
"23800","0.10922526329755783","0.10922526329755783","0.10922526329755783"
"23900","0.11202148735523224","0.11202148735523224","0.11202148735523224"
"24000","0.11157877862453461","0.11157877862453461","0.11157877862453461"
"24100","0.11199218988418579","0.11199218988418579","0.11199218988418579"
"24200","0.11127929896116256","0.11127929896116256","0.11127929896116256"
"24300","0.11327474266290664","0.11327474266290664","0.11327474266290664"
"24400","0.11398437708616256","0.11398437708616256","0.11398437708616256"
"24500","0.11198893427848816","0.11198893427848816","0.11198893427848816"
"24600","0.11405273735523223","0.11405273735523223","0.11405273735523223"
"24700","0.11320312768220901","0.11320312768220901","0.11320312768220901"
"24800","0.11372721582651138","0.11372721582651138","0.11372721582651138"
"24900","0.11236002802848816","0.11236002802848816","0.11236002802848816"
"25000","0.1145019555091858","0.1145019555091858","0.1145019555091858"
"25100","0.11471354454755783","0.11471354454755783","0.11471354454755783"
"25200","0.11502929985523223","0.11502929985523223","0.11502929985523223"
"25300","0.11555664360523224","0.11555664360523224","0.11555664360523224"
"25400","0.11633463770151138","0.11633463770151138","0.11633463770151138"
"25500","0.11577474296092988","0.11577474296092988","0.11577474296092988"
"25600","0.11771810054779053","0.11771810054779053","0.11771810054779053"
"25700","0.11801432579755783","0.11801432579755783","0.11801432579755783"
"25800","0.11636067956686019","0.11636067956686019","0.11636067956686019"
"25900","0.11750325739383698","0.11750325739383698","0.11750325739383698"
"26000","0.11725586175918579","0.11725586175918579","0.11725586175918579"
"26100","0.11832031488418579","0.11832031488418579","0.11832031488418579"
"26200","0.11949218988418579","0.11949218988418579","0.11949218988418579"
"26300","0.1189290389418602","0.1189290389418602","0.1189290389418602"
"26400","0.11956054955720902","0.11956054955720902","0.11956054955720902"
"26500","0.11996745049953461","0.11996745049953461","0.11996745049953461"
"26600","0.12145182549953461","0.12145182549953461","0.12145182549953461"
"26700","0.12168620109558105","0.12168620109558105","0.12168620109558105"
"26800","0.12025716364383697","0.12025716364383697","0.12025716364383697"
"26900","0.12152344048023224","0.12152344048023224","0.12152344048023224"
"27000","0.12329101890325546","0.12329101890325546","0.12329101890325546"
"27100","0.12265950798988343","0.12265950798988343","0.12265950798988343"
"27200","0.12144856959581375","0.12144856959581375","0.12144856959581375"
"27300","0.1241666704416275","0.1241666704416275","0.1241666704416275"
"27400","0.12532877951860427","0.12532877951860427","0.12532877951860427"
"27500","0.12411784231662751","0.12411784231662751","0.12411784231662751"
"27600","0.12612630546092987","0.12612630546092987","0.12612630546092987"
"27700","0.12397461384534836","0.12397461384534836","0.12397461384534836"
"27800","0.12414388477802277","0.12414388477802277","0.12414388477802277"
"27900","0.1258821654319763","0.1258821654319763","0.1258821654319763"
"28000","0.128274744451046","0.128274744451046","0.128274744451046"
"28100","0.1272135457396507","0.1272135457396507","0.1272135457396507"
"28200","0.12696289479732514","0.12696289479732514","0.12696289479732514"
"28300","0.12818359732627868","0.12818359732627868","0.12818359732627868"
"28400","0.1291601613163948","0.1291601613163948","0.1291601613163948"
"28500","0.12785482227802278","0.12785482227802278","0.12785482227802278"
"28600","0.12821615010499954","0.12821615010499954","0.12821615010499954"
"28700","0.12919596791267396","0.12919596791267396","0.12919596791267396"
"28800","0.1291959673166275","0.1291959673166275","0.1291959673166275"
"28900","0.13101237416267394","0.13101237416267394","0.13101237416267394"
"29000","0.13218099355697632","0.13218099355697632","0.13218099355697632"
"29100","0.1315169334411621","0.1315169334411621","0.1315169334411621"
"29200","0.13086914658546447","0.13086914658546447","0.13086914658546447"
"29300","0.13085287034511567","0.13085287034511567","0.13085287034511567"
"29400","0.13323568165302277","0.13323568165302277","0.13323568165302277"
"29500","0.1322037810087204","0.1322037810087204","0.1322037810087204"
"29600","0.13461588978767394","0.13461588978767394","0.13461588978767394"
"29700","0.13306641042232514","0.13306641042232514","0.13306641042232514"
"29800","0.13482096910476685","0.13482096910476685","0.13482096910476685"
"29900","0.13653646349906923","0.13653646349906923","0.13653646349906923"
"30000","0.13750000476837157","0.13750000476837157","0.13750000476837157"
"30100","0.1368652391433716","0.1368652391433716","0.1368652391433716"
"30200","0.13823242545127867","0.13823242545127867","0.13823242545127867"
"30300","0.13826172292232514","0.13826172292232514","0.13826172292232514"
"30400","0.13928386092185974","0.13928386092185974","0.13928386092185974"
"30500","0.13877279222011565","0.13877279222011565","0.13877279222011565"
"30600","0.13959635853767394","0.13959635853767394","0.13959635853767394"
"30700","0.1411881583929062","0.1411881583929062","0.1411881583929062"
"30800","0.1403190153837204","0.1403190153837204","0.1403190153837204"
"30900","0.14034180104732513","0.14034180104732513","0.14034180104732513"
"31000","0.14047200977802277","0.14047200977802277","0.14047200977802277"
"31100","0.14494466602802278","0.14494466602802278","0.14494466602802278"
"31200","0.14227214217185974","0.14227214217185974","0.14227214217185974"
"31300","0.14348633348941803","0.14348633348941803","0.14348633348941803"
"31400","0.1431315153837204","0.1431315153837204","0.1431315153837204"
"31500","0.1473990947008133","0.1473990947008133","0.1473990947008133"
"31600","0.14643555104732514","0.14643555104732514","0.14643555104732514"
"31700","0.1466601598262787","0.1466601598262787","0.1466601598262787"
"31800","0.14718750476837159","0.14718750476837159","0.14718750476837159"
"31900","0.14972005784511566","0.14972005784511566","0.14972005784511566"
"32000","0.14923828661441804","0.14923828661441804","0.14923828661441804"
"32100","0.1525651103258133","0.1525651103258133","0.1525651103258133"
"32200","0.15114583790302277","0.15114583790302277","0.15114583790302277"
"32300","0.15276693284511567","0.15276693284511567","0.15276693284511567"
"32400","0.15404948353767395","0.15404948353767395","0.15404948353767395"
"32500","0.15518555104732512","0.15518555104732512","0.15518555104732512"
"32600","0.15477539598941803","0.15477539598941803","0.15477539598941803"
"32700","0.15627930104732513","0.15627930104732513","0.15627930104732513"
"32800","0.15547526478767396","0.15547526478767396","0.15547526478767396"
"32900","0.15848633229732514","0.15848633229732514","0.15848633229732514"
"33000","0.1591048240661621","0.1591048240661621","0.1591048240661621"
"33100","0.15750977158546448","0.15750977158546448","0.15750977158546448"
"33200","0.16032878160476685","0.16032878160476685","0.16032878160476685"
"33300","0.16067709028720856","0.16067709028720856","0.16067709028720856"
"33400","0.16177083790302277","0.16177083790302277","0.16177083790302277"
"33500","0.16193034410476684","0.16193034410476684","0.16193034410476684"
"33600","0.16441406667232514","0.16441406667232514","0.16441406667232514"
"33700","0.1660774803161621","0.1660774803161621","0.1660774803161621"
"33800","0.16703776478767396","0.16703776478767396","0.16703776478767396"
"33900","0.1673600322008133","0.1673600322008133","0.1673600322008133"
"34000","0.16903646290302277","0.16903646290302277","0.16903646290302277"
"34100","0.1693033903837204","0.1693033903837204","0.1693033903837204"
"34200","0.1721940153837204","0.1721940153837204","0.1721940153837204"
"34300","0.17168620288372038","0.17168620288372038","0.17168620288372038"
"34400","0.17014323353767394","0.17014323353767394","0.17014323353767394"
"34500","0.17251628279685974","0.17251628279685974","0.17251628279685974"
"34600","0.1750162810087204","0.1750162810087204","0.1750162810087204"
"34700","0.1740006560087204","0.1740006560087204","0.1740006560087204"
"34800","0.17570313036441804","0.17570313036441804","0.17570313036441804"
"34900","0.1791959685087204","0.1791959685087204","0.1791959685087204"
"35000","0.17631836533546447","0.17631836533546447","0.17631836533546447"
"35100","0.17857422411441803","0.17857422411441803","0.17857422411441803"
"35200","0.18015950918197632","0.18015950918197632","0.18015950918197632"
"35300","0.1831054735183716","0.1831054735183716","0.1831054735183716"
"35400","0.1817285215854645","0.1817285215854645","0.1817285215854645"
"35500","0.18353841662406922","0.18353841662406922","0.18353841662406922"
"35600","0.1864713591337204","0.1864713591337204","0.1864713591337204"
"35700","0.18491536915302276","0.18491536915302276","0.18491536915302276"
"35800","0.1861686247587204","0.1861686247587204","0.1861686247587204"
"35900","0.1868619853258133","0.1868619853258133","0.1868619853258133"
"36000","0.1902604216337204","0.1902604216337204","0.1902604216337204"
"36100","0.19049154222011566","0.19049154222011566","0.19049154222011566"
"36200","0.19124674975872039","0.19124674975872039","0.19124674975872039"
"36300","0.19475586235523223","0.19475586235523223","0.19475586235523223"
"36400","0.19303060472011566","0.19303060472011566","0.19303060472011566"
"36500","0.19532552540302275","0.19532552540302275","0.19532552540302275"
"36600","0.1961621153354645","0.1961621153354645","0.1961621153354645"
"36700","0.19723958849906922","0.19723958849906922","0.19723958849906922"
"36800","0.1957259166240692","0.1957259166240692","0.1957259166240692"
"36900","0.19808594405651092","0.19808594405651092","0.19808594405651092"
"37000","0.19938477098941804","0.19938477098941804","0.19938477098941804"
"37100","0.20073242783546447","0.20073242783546447","0.20073242783546447"
"37200","0.19807943165302277","0.19807943165302277","0.19807943165302277"
"37300","0.20355143785476684","0.20355143785476684","0.20355143785476684"
"37400","0.20445313096046447","0.20445313096046447","0.20445313096046447"
"37500","0.2042415416240692","0.2042415416240692","0.2042415416240692"
"37600","0.20606771349906922","0.20606771349906922","0.20606771349906922"
"37700","0.20538412034511566","0.20538412034511566","0.20538412034511566"
"37800","0.20975911974906922","0.20975911974906922","0.20975911974906922"
"37900","0.2068782603740692","0.2068782603740692","0.2068782603740692"
"38000","0.21095052421092986","0.21095052421092986","0.21095052421092986"
"38100","0.20815104722976685","0.20815104722976685","0.20815104722976685"
"38200","0.2099088591337204","0.2099088591337204","0.2099088591337204"
"38300","0.21592122733592986","0.21592122733592986","0.21592122733592986"
"38400","0.21405273973941802","0.21405273973941802","0.21405273973941802"
"38500","0.21727865040302277","0.21727865040302277","0.21727865040302277"
"38600","0.21723633348941804","0.21723633348941804","0.21723633348941804"
"38700","0.21594401478767394","0.21594401478767394","0.21594401478767394"
"38800","0.22097982227802276","0.22097982227802276","0.22097982227802276"
"38900","0.2185709685087204","0.2185709685087204","0.2185709685087204"
"39000","0.22279622793197632","0.22279622793197632","0.22279622793197632"
"39100","0.22315104722976684","0.22315104722976684","0.22315104722976684"
"39200","0.22231771409511566","0.22231771409511566","0.22231771409511566"
"39300","0.21884440660476684","0.21884440660476684","0.21884440660476684"
"39400","0.22193685412406922","0.22193685412406922","0.22193685412406922"
"39500","0.2275162810087204","0.2275162810087204","0.2275162810087204"
"39600","0.22286458790302277","0.22286458790302277","0.22286458790302277"
"39700","0.22244141221046448","0.22244141221046448","0.22244141221046448"
"39800","0.2284212303161621","0.2284212303161621","0.2284212303161621"
"39900","0.23099609911441804","0.23099609911441804","0.23099609911441804"
"40000","0.22983398914337158","0.22983398914337158","0.22983398914337158"
"40100","0.23027995169162752","0.23027995169162752","0.23027995169162752"
"40200","0.23001953542232514","0.23001953542232514","0.23001953542232514"
"40300","0.23107422292232513","0.23107422292232513","0.23107422292232513"
"40400","0.23341797292232513","0.23341797292232513","0.23341797292232513"
"40500","0.23289388716220855","0.23289388716220855","0.23289388716220855"
"40600","0.23203125536441804","0.23203125536441804","0.23203125536441804"
"40700","0.2363737028837204","0.2363737028837204","0.2363737028837204"
"40800","0.2377181041240692","0.2377181041240692","0.2377181041240692"
"40900","0.23497396290302278","0.23497396290302278","0.23497396290302278"
"41000","0.2360026091337204","0.2360026091337204","0.2360026091337204"
"41100","0.23937500417232513","0.23937500417232513","0.23937500417232513"
"41200","0.23807617843151094","0.23807617843151094","0.23807617843151094"
"41300","0.24426758348941802","0.24426758348941802","0.24426758348941802"
"41400","0.24308268785476683","0.24308268785476683","0.24308268785476683"
"41500","0.24341797351837158","0.24341797351837158","0.24341797351837158"
"41600","0.24718750655651092","0.24718750655651092","0.24718750655651092"
"41700","0.2474349009990692","0.2474349009990692","0.2474349009990692"
"41800","0.24494141101837158","0.24494141101837158","0.24494141101837158"
"41900","0.25045899212360384","0.25045899212360384","0.25045899212360384"
"42000","0.24661133468151092","0.24661133468151092","0.24661133468151092"
"42100","0.2500520896911621","0.2500520896911621","0.2500520896911621"
"42200","0.25301758587360385","0.25301758587360385","0.25301758587360385"
"42300","0.2526855546236038","0.2526855546236038","0.2526855546236038"
"42400","0.25343099892139437","0.25343099892139437","0.25343099892139437"
"42500","0.2515136796236038","0.2515136796236038","0.2515136796236038"
"42600","0.25616862893104553","0.25616862893104553","0.25616862893104553"
"42700","0.25191732585430143","0.25191732585430143","0.25191732585430143"
"42800","0.2589843833446503","0.2589843833446503","0.2589843833446503"
"42900","0.2559798264503479","0.2559798264503479","0.2559798264503479"
"43000","0.26075521945953367","0.26075521945953367","0.26075521945953367"
"43100","0.258264981508255","0.258264981508255","0.258264981508255"
"43200","0.25882488131523135","0.25882488131523135","0.25882488131523135"
"43300","0.2628320419788361","0.2628320419788361","0.2628320419788361"
